strategy,run,pid,condition,whichrobot,timesec,success,expTime,c4flag
5,66,7194,3,0,76,0,70.545,0
5,66,7194,4,2,13.5,1,35.919,0
5,67,7623,1,2,10,1,268.79,1
5,67,7623,2,0,69.5,0,64.163,1
5,67,7623,3,0,59.5,0,54.231,1
5,67,7623,4,0,171,0,10.046,1
5,67,8004,1,2,7.5,1,162.52,1
5,67,8004,2,0,137.5,2,132.04,1
5,67,8004,3,0,68,0,62.607,1
5,67,8004,4,0,126,0,20.645,1
5,67,8431,1,0,135,0,129.99,0
5,67,8431,2,0,44.5,0,39.059,0
5,67,8431,3,0,131,0,138.04,0
5,67,8431,4,2,13.5,1,39.542,0
5,68,1600,1,0,168.5,0,163.25,0
5,68,1600,2,0,50,0,45.193,0
5,68,1600,3,0,55,0,49.757,0
5,68,1600,4,0,33.5,0,24.596,0
5,68,6400,1,2,76.5,1,173.4,0
5,68,6400,2,0,57,0,89.609,0
5,68,6400,3,2,144.5,1,171.83,0
5,68,6400,4,2,25,1,46.471,0
5,68,8004,1,2,10,1,162.52,1
5,68,8004,2,0,137.5,0,132.04,1
5,68,8004,3,2,17,1,62.607,1
5,68,8004,4,0,126,0,20.645,1
5,69,1600,1,0,168.5,0,163.25,0
5,69,1600,2,0,50,0,45.193,0
5,69,1600,3,2,27.5,1,49.757,0
5,69,1600,4,0,33.5,0,24.596,0
5,69,6801,1,0,162.5,0,158.44,0
5,69,6801,2,0,45,0,40.664,0
5,69,6801,3,0,65,0,61.086,0
5,69,6801,4,2,32.5,1,128.55,0
5,69,8989,1,2,340.5,1,425.11,1
5,69,8989,2,2,108,1,151.39,1
5,69,8989,3,0,166.5,0,161.14,1
5,69,8989,4,0,224,0,11.83,1
5,70,1181,1,0,150.5,0,145.7,0
5,70,1181,2,0,67,0,61.832,0
5,70,1181,3,0,62.5,0,78.593,0
5,70,1181,4,0,40,0,30.482,0
5,70,5834,1,0,197,0,191.51,1
5,70,5834,2,0,69,0,63.765,1
5,70,5834,3,0,88.5,0,83.388,1
5,70,5834,4,2,139.5,1,47.019,1
5,70,8521,1,2,15,1,231.75,0
5,70,8521,2,0,159,0,153.7,0
5,70,8521,3,0,117,0,111.83,0
5,70,8521,4,0,97.5,0,83.497,0
5,71,3088,1,2,117.5,1,181.31,1
5,71,3088,2,0,30,0,31.37,1
5,71,3088,3,0,157.5,0,153.38,1
5,71,3088,4,0,102.5,0,7.412,1
5,71,8414,1,0,203.5,0,199.13,1
5,71,8414,2,2,16.5,1,32.526,1
5,71,8414,3,0,71,0,65.974,1
5,71,8414,4,0,130.5,0,12.906,1
5,71,8864,1,0,296,0,294.51,1
5,71,8864,2,0,56.5,0,51.151,1
5,71,8864,3,0,43,0,37.675,1
5,71,8864,4,0,133,0,27.719,1
5,72,5834,1,0,197,2,191.51,1
5,72,5834,2,0,69,0,63.765,1
5,72,5834,3,0,88.5,0,83.388,1
5,72,5834,4,0,157.5,0,47.019,1
5,72,7194,1,0,115.5,0,111.81,0
5,72,7194,2,0,57.5,0,52.19,0
5,72,7194,3,0,76,0,70.545,0
5,72,7194,4,0,45.5,0,35.919,0
5,72,8414,1,0,203.5,0,199.13,1
5,72,8414,2,0,37.5,0,32.526,1
5,72,8414,3,0,71,0,65.974,1
5,72,8414,4,2,38.5,1,12.906,1
5,73,1181,1,2,34.5,1,145.7,0
5,73,1181,2,0,67,0,61.832,0
5,73,1181,3,2,21,1,78.593,0
5,73,1181,4,0,40,0,30.482,0
5,73,3907,1,2,65,1,278.96,1
5,73,3907,2,0,86,0,81.143,1
5,73,3907,3,0,54,0,48.94,1
5,73,3907,4,0,120.5,0,12.064,1
5,73,4399,1,2,22,1,214.21,1
5,73,4399,2,0,51.5,0,46.374,1
5,73,4399,3,0,55,0,49.501,1
5,73,4399,4,0,188,0,25.826,1
5,74,1251,1,0,206.5,0,212.55,0
5,74,1251,2,0,55,0,71.126,0
5,74,1251,3,0,81.5,0,76.031,0
5,74,1251,4,0,66,0,55.286,0
5,74,2241,1,2,76,1,229.69,0
5,74,2241,2,2,24,1,43.006,0
5,74,2241,3,0,72,0,66.821,0
5,74,2241,4,0,26.5,0,18.399,0
5,74,8431,1,0,135,0,129.99,0
5,74,8431,2,0,44.5,0,39.059,0
5,74,8431,3,0,131,0,138.04,0
5,74,8431,4,2,14,1,39.542,0
5,75,2652,1,2,10,1,318.52,1
5,75,2652,2,0,23,0,30.292,1
5,75,2652,3,0,159,0,153.93,1
5,75,2652,4,0,130.5,0,5.48,1
5,75,3907,1,0,284,2,278.96,1
5,75,3907,2,2,50,1,81.143,1
5,75,3907,3,0,54,0,48.94,1
5,75,3907,4,2,92.5,1,12.064,1
5,75,5834,1,2,182.5,1,191.51,1
5,75,5834,2,0,69,0,63.765,1
5,75,5834,3,0,88.5,0,83.388,1
5,75,5834,4,0,157.5,0,47.019,1
5,76,3907,1,0,284,0,278.96,1
5,76,3907,2,0,86,0,81.143,1
5,76,3907,3,0,54,0,48.94,1
5,76,3907,4,0,120.5,0,12.064,1
5,76,7623,1,0,273,0,268.79,1
5,76,7623,2,0,69.5,0,64.163,1
5,76,7623,3,0,59.5,0,54.231,1
5,76,7623,4,0,171,0,10.046,1
5,76,8989,1,2,220.5,1,425.11,1
5,76,8989,2,0,156.5,0,151.39,1
5,76,8989,3,0,166.5,0,161.14,1
5,76,8989,4,0,224,0,11.83,1
5,77,7042,1,0,168.5,0,199.98,0
5,77,7042,2,2,159,1,160.44,0
5,77,7042,3,0,114,0,108.78,0
5,77,7042,4,0,67,0,55.058,0
5,77,7623,1,0,273,0,268.79,1
5,77,7623,2,2,14.5,1,64.163,1
5,77,7623,3,2,19,1,54.231,1
5,77,7623,4,0,171,0,10.046,1
5,77,8431,1,0,135,0,129.99,0
5,77,8431,2,0,44.5,0,39.059,0
5,77,8431,3,0,131,0,138.04,0
5,77,8431,4,2,9,1,39.542,0
5,78,1251,1,2,184.5,1,212.55,0
5,78,1251,2,0,55,0,71.126,0
5,78,1251,3,0,81.5,0,76.031,0
5,78,1251,4,0,66,0,55.286,0
5,78,2652,1,2,9.5,1,318.52,1
5,78,2652,2,0,23,0,30.292,1
5,78,2652,3,2,12.5,1,153.93,1
5,78,2652,4,0,130.5,0,5.48,1
5,78,8431,1,0,135,0,129.99,0
5,78,8431,2,0,44.5,0,39.059,0
5,78,8431,3,0,131,0,138.04,0
5,78,8431,4,0,49.5,0,39.542,0
5,79,1418,1,2,224,1,236.77,0
5,79,1418,2,0,85,0,79.532,0
5,79,1418,3,0,280.5,0,275.09,0
5,79,1418,4,2,12,1,67.384,0
5,79,1870,1,2,115.5,1,223.74,1
5,79,1870,2,0,68.5,0,63.257,1
5,79,1870,3,0,147,0,154.28,1
5,79,1870,4,0,180,0,16.458,1
5,79,4399,1,2,142.5,1,214.21,1
5,79,4399,2,0,51.5,0,46.374,1
5,79,4399,3,0,55,0,49.501,1
5,79,4399,4,2,96,1,25.826,1
5,80,3472,1,0,149.5,0,144.01,0
5,80,3472,2,0,41,0,47.274,0
5,80,3472,3,0,103,0,113.31,0
5,80,3472,4,0,59.5,0,48.932,0
5,80,4399,1,0,219.5,0,214.21,1
5,80,4399,2,0,51.5,0,46.374,1
5,80,4399,3,0,55,0,49.501,1
5,80,4399,4,0,188,0,25.826,1
5,80,7042,1,2,90.5,1,199.98,0
5,80,7042,2,0,165.5,0,160.44,0
5,80,7042,3,0,114,0,108.78,0
5,80,7042,4,0,67,0,55.058,0
5,81,1600,1,0,168.5,0,163.25,0
5,81,1600,2,0,50,0,45.193,0
5,81,1600,3,0,55,0,49.757,0
5,81,1600,4,0,33.5,0,24.596,0
5,81,2241,1,2,40,1,229.69,0
5,81,2241,2,2,15.5,1,43.006,0
5,81,2241,3,0,72,0,66.821,0
5,81,2241,4,0,26.5,0,18.399,0
5,81,3472,1,0,149.5,0,144.01,0
5,81,3472,2,0,41,0,47.274,0
5,81,3472,3,0,103,0,113.31,0
5,81,3472,4,0,59.5,0,48.932,0
5,82,1870,1,0,229,0,223.74,1
5,82,1870,2,0,68.5,0,63.257,1
5,82,1870,3,0,147,0,154.28,1
5,82,1870,4,0,180,0,16.458,1
5,82,6801,1,2,29.5,1,158.44,0
5,82,6801,2,0,45,0,40.664,0
5,82,6801,3,0,65,0,61.086,0
5,82,6801,4,0,142.5,0,128.55,0
5,82,8004,1,0,163.5,0,162.52,1
5,82,8004,2,0,137.5,0,132.04,1
5,82,8004,3,0,68,0,62.607,1
5,82,8004,4,2,15.5,1,20.645,1
5,83,1870,1,2,13.5,1,223.74,1
5,83,1870,2,0,68.5,0,63.257,1
5,83,1870,3,0,147,0,154.28,1
5,83,1870,4,0,180,0,16.458,1
5,83,4399,1,2,30.5,1,214.21,1
5,83,4399,2,0,51.5,0,46.374,1
5,83,4399,3,0,55,0,49.501,1
5,83,4399,4,0,188,0,25.826,1
5,83,6400,1,0,178.5,0,173.4,0
5,83,6400,2,0,57,0,89.609,0
5,83,6400,3,2,12,1,171.83,0
5,83,6400,4,0,58,0,46.471,0
5,84,3088,1,0,186,0,181.31,1
5,84,3088,2,0,30,0,31.37,1
5,84,3088,3,2,23,1,153.38,1
5,84,3088,4,0,102.5,0,7.412,1
5,84,7623,1,2,23,1,268.79,1
5,84,7623,2,0,69.5,0,64.163,1
5,84,7623,3,0,59.5,0,54.231,1
5,84,7623,4,0,171,0,10.046,1
5,84,8989,1,0,421,0,425.11,1
5,84,8989,2,0,156.5,0,151.39,1
5,84,8989,3,2,122.5,1,161.14,1
5,84,8989,4,0,224,0,11.83,1
5,85,7194,1,0,115.5,0,111.81,0
5,85,7194,2,0,57.5,0,52.19,0
5,85,7194,3,0,76,0,70.545,0
5,85,7194,4,0,45.5,0,35.919,0
5,85,7667,1,0,210.5,0,205.14,0
5,85,7667,2,2,24,1,61.519,0
5,85,7667,3,0,148,0,142.57,0
5,85,7667,4,0,50.5,0,40.524,0
5,85,8004,1,0,163.5,0,162.52,1
5,85,8004,2,2,110.5,1,132.04,1
5,85,8004,3,2,51,1,62.607,1
5,85,8004,4,0,126,0,20.645,1
5,86,2276,1,0,180.5,0,175.29,1
5,86,2276,2,0,43.5,0,52.36,1
5,86,2276,3,0,76,0,70.952,1
5,86,2276,4,0,164.5,0,16.267,1
5,86,3088,1,0,186,0,181.31,1
5,86,3088,2,0,30,0,31.37,1
5,86,3088,3,0,157.5,0,153.38,1
5,86,3088,4,2,52.5,1,7.412,1
5,86,8414,1,2,50,1,199.13,1
5,86,8414,2,0,37.5,0,32.526,1
5,86,8414,3,0,71,0,65.974,1
5,86,8414,4,0,130.5,0,12.906,1
5,87,2241,1,2,92.5,1,229.69,0
5,87,2241,2,0,48.5,0,43.006,0
5,87,2241,3,0,72,0,66.821,0
5,87,2241,4,0,26.5,0,18.399,0
5,87,8414,1,0,203.5,0,199.13,1
5,87,8414,2,0,37.5,0,32.526,1
5,87,8414,3,0,71,0,65.974,1
5,87,8414,4,0,130.5,0,12.906,1
5,87,8521,1,2,17.5,1,231.75,0
5,87,8521,2,2,29,1,153.7,0
5,87,8521,3,0,117,0,111.83,0
5,87,8521,4,0,97.5,0,83.497,0
5,88,1251,1,2,55.5,1,212.55,0
5,88,1251,2,0,55,0,71.126,0
5,88,1251,3,0,81.5,0,76.031,0
5,88,1251,4,0,66,0,55.286,0
5,88,3472,1,2,68,1,144.01,0
5,88,3472,2,0,41,0,47.274,0
5,88,3472,3,0,103,0,113.31,0
5,88,3472,4,0,59.5,0,48.932,0
5,88,6400,1,0,178.5,0,173.4,0
5,88,6400,2,0,57,0,89.609,0
5,88,6400,3,2,112.5,1,171.83,0
5,88,6400,4,0,58,0,46.471,0
5,89,1251,1,0,206.5,0,212.55,0
5,89,1251,2,0,55,0,71.126,0
5,89,1251,3,0,81.5,0,76.031,0
5,89,1251,4,2,16.5,1,55.286,0
5,89,4774,1,2,15.5,1,253.6,0
5,89,4774,2,0,44,0,56.349,0
5,89,4774,3,0,67.5,0,79.836,0
5,89,4774,4,0,35,0,25.697,0
5,89,8431,1,0,135,0,129.99,0
5,89,8431,2,0,44.5,0,39.059,0
5,89,8431,3,0,131,0,138.04,0
5,89,8431,4,2,46.5,1,39.542,0
5,90,2652,1,0,324,0,318.52,1
5,90,2652,2,0,23,0,30.292,1
5,90,2652,3,0,159,2,153.93,1
5,90,2652,4,0,130.5,0,5.48,1
5,90,6400,1,2,100,1,173.4,0
5,90,6400,2,0,57,0,89.609,0
5,90,6400,3,2,81,1,171.83,0
5,90,6400,4,0,58,0,46.471,0
5,90,7042,1,2,114,1,199.98,0
5,90,7042,2,0,165.5,0,160.44,0
5,90,7042,3,0,114,0,108.78,0
5,90,7042,4,0,67,0,55.058,0
5,91,2241,1,2,15,1,229.69,0
5,91,2241,2,0,48.5,0,43.006,0
5,91,2241,3,0,72,0,66.821,0
5,91,2241,4,0,26.5,0,18.399,0
5,91,2652,1,2,16.5,1,318.52,1
5,91,2652,2,0,23,0,30.292,1
5,91,2652,3,2,79.5,1,153.93,1
5,91,2652,4,0,130.5,0,5.48,1
5,91,6400,1,0,178.5,0,173.4,0
5,91,6400,2,0,57,0,89.609,0
5,91,6400,3,0,177,0,171.83,0
5,91,6400,4,0,58,0,46.471,0
5,92,1600,1,0,168.5,0,163.25,0
5,92,1600,2,0,50,0,45.193,0
5,92,1600,3,0,55,0,49.757,0
5,92,1600,4,0,33.5,0,24.596,0
5,92,1870,1,2,23,1,223.74,1
5,92,1870,2,0,68.5,0,63.257,1
5,92,1870,3,0,147,0,154.28,1
5,92,1870,4,2,166.5,1,16.458,1
5,92,7194,1,0,115.5,0,111.81,0
5,92,7194,2,2,17,1,52.19,0
5,92,7194,3,0,76,0,70.545,0
5,92,7194,4,0,45.5,0,35.919,0
5,93,2276,1,2,36.5,1,175.29,1
5,93,2276,2,0,43.5,0,52.36,1
5,93,2276,3,0,76,0,70.952,1
5,93,2276,4,2,15,1,16.267,1
5,93,4105,1,0,281,0,275.99,1
5,93,4105,2,2,41.5,1,55.966,1
5,93,4105,3,0,52,0,48.229,1
5,93,4105,4,2,73.5,1,12.582,1
5,93,4774,1,2,20,1,253.6,0
5,93,4774,2,0,44,0,56.349,0
5,93,4774,3,0,67.5,0,79.836,0
5,93,4774,4,0,35,0,25.697,0
5,94,3472,1,0,149.5,0,144.01,0
5,94,3472,2,0,41,0,47.274,0
5,94,3472,3,0,103,0,113.31,0
5,94,3472,4,0,59.5,0,48.932,0
5,94,4399,1,0,219.5,0,214.21,1
5,94,4399,2,0,51.5,0,46.374,1
5,94,4399,3,0,55,0,49.501,1
5,94,4399,4,2,94.5,1,25.826,1
5,94,8521,1,0,237,0,231.75,0
5,94,8521,2,2,23.5,1,153.7,0
5,94,8521,3,0,117,0,111.83,0
5,94,8521,4,0,97.5,0,83.497,0
5,95,1418,1,2,227,1,236.77,0
5,95,1418,2,0,85,0,79.532,0
5,95,1418,3,0,280.5,0,275.09,0
5,95,1418,4,2,67,1,67.384,0
5,95,7194,1,0,115.5,0,111.81,0
5,95,7194,2,0,57.5,0,52.19,0
5,95,7194,3,0,76,0,70.545,0
5,95,7194,4,2,16,1,35.919,0
5,95,8004,1,0,163.5,0,162.52,1
5,95,8004,2,0,137.5,0,132.04,1
5,95,8004,3,2,9.5,1,62.607,1
5,95,8004,4,2,18,1,20.645,1
5,96,1418,1,2,22,1,236.77,0
5,96,1418,2,0,85,0,79.532,0
5,96,1418,3,2,48.5,1,275.09,0
5,96,1418,4,2,58.5,1,67.384,0
5,96,4774,1,1,112,1,253.6,0
5,96,4774,2,0,44,0,56.349,0
5,96,4774,3,0,67.5,0,79.836,0
5,96,4774,4,0,35,0,25.697,0
5,96,8431,1,0,135,0,129.99,0
5,96,8431,2,0,44.5,0,39.059,0
5,96,8431,3,0,131,0,138.04,0
5,96,8431,4,0,49.5,0,39.542,0
5,97,1251,1,0,206.5,0,212.55,0
5,97,1251,2,0,55,0,71.126,0
5,97,1251,3,0,81.5,0,76.031,0
5,97,1251,4,2,29.5,1,55.286,0
5,97,2276,1,2,41,1,175.29,1
5,97,2276,2,0,43.5,0,52.36,1
5,97,2276,3,0,76,0,70.952,1
5,97,2276,4,0,164.5,0,16.267,1
5,97,5834,1,0,197,0,191.51,1
5,97,5834,2,0,69,0,63.765,1
5,97,5834,3,0,88.5,0,83.388,1
5,97,5834,4,0,157.5,0,47.019,1
5,98,5834,1,0,197,0,191.51,1
5,98,5834,2,2,13,1,63.765,1
5,98,5834,3,0,88.5,0,83.388,1
5,98,5834,4,0,157.5,0,47.019,1
5,98,8004,1,0,163.5,0,162.52,1
5,98,8004,2,0,137.5,0,132.04,1
5,98,8004,3,0,68,0,62.607,1
5,98,8004,4,0,126,0,20.645,1
5,98,8431,1,0,135,0,129.99,0
5,98,8431,2,0,44.5,0,39.059,0
5,98,8431,3,0,131,0,138.04,0
5,98,8431,4,2,8,1,39.542,0
5,99,1418,1,2,47,1,236.77,0
5,99,1418,2,2,75.5,1,79.532,0
5,99,1418,3,2,74.5,1,275.09,0
5,99,1418,4,2,52.5,1,67.384,0
5,99,3907,1,0,284,0,278.96,1
5,99,3907,2,0,86,0,81.143,1
5,99,3907,3,0,54,0,48.94,1
5,99,3907,4,0,120.5,0,12.064,1
5,99,8004,1,2,20,1,162.52,1
5,99,8004,2,2,53.5,1,132.04,1
5,99,8004,3,2,56,1,62.607,1
5,99,8004,4,2,45,1,20.645,1
5,100,1600,1,0,168.5,0,163.25,0
5,100,1600,2,0,50,0,45.193,0
5,100,1600,3,2,23.5,1,49.757,0
5,100,1600,4,0,33.5,0,24.596,0
5,100,2276,1,2,13,1,175.29,1
5,100,2276,2,0,43.5,0,52.36,1
5,100,2276,3,0,76,0,70.952,1
5,100,2276,4,0,164.5,0,16.267,1
5,100,4774,1,1,112,1,253.6,0
5,100,4774,2,0,44,0,56.349,0
5,100,4774,3,0,67.5,0,79.836,0
5,100,4774,4,0,35,0,25.697,0
6,1,4399,1,0,219.5,0,214.21,1
6,1,4399,2,0,51.5,0,46.374,1
6,1,4399,3,0,55,0,49.501,1
6,1,4399,4,0,188,0,25.826,1
6,1,7042,1,0,168.5,0,199.98,0
6,1,7042,2,0,165.5,0,160.44,0
6,1,7042,3,0,114,0,108.78,0
6,1,7042,4,2,40.5,1,55.058,0
6,1,8414,1,0,203.5,0,199.13,1
6,1,8414,2,0,37.5,0,32.526,1
6,1,8414,3,0,71,0,65.974,1
6,1,8414,4,0,130.5,0,12.906,1
6,2,3088,1,0,186,0,181.31,1
6,2,3088,2,0,30,0,31.37,1
6,2,3088,3,0,157.5,0,153.38,1
6,2,3088,4,0,102.5,0,7.412,1
6,2,6801,1,0,162.5,0,158.44,0
6,2,6801,2,0,45,0,40.664,0
6,2,6801,3,2,47,1,61.086,0
6,2,6801,4,0,142.5,0,128.55,0
6,2,8431,1,0,135,0,129.99,0
6,2,8431,2,0,44.5,0,39.059,0
6,2,8431,3,0,131,0,138.04,0
6,2,8431,4,0,49.5,0,39.542,0
6,3,3472,1,0,149.5,0,144.01,0
6,3,3472,2,0,41,0,47.274,0
6,3,3472,3,0,103,0,113.31,0
6,3,3472,4,0,59.5,0,48.932,0
6,3,7623,1,0,273,0,268.79,1
6,3,7623,2,0,69.5,0,64.163,1
6,3,7623,3,0,59.5,0,54.231,1
6,3,7623,4,0,171,0,10.046,1
6,3,8004,1,0,163.5,0,162.52,1
6,3,8004,2,0,137.5,0,132.04,1
6,3,8004,3,0,68,0,62.607,1
6,3,8004,4,0,126,0,20.645,1
6,4,1181,1,2,52,1,145.7,0
6,4,1181,2,0,67,0,61.832,0
6,4,1181,3,0,62.5,0,78.593,0
6,4,1181,4,0,40,0,30.482,0
6,4,5834,1,0,197,0,191.51,1
6,4,5834,2,0,69,0,63.765,1
6,4,5834,3,0,88.5,0,83.388,1
6,4,5834,4,0,157.5,0,47.019,1
6,4,8521,1,0,237,0,231.75,0
6,4,8521,2,0,159,0,153.7,0
6,4,8521,3,0,117,0,111.83,0
6,4,8521,4,0,97.5,0,83.497,0
6,5,2241,1,0,229,0,229.69,0
6,5,2241,2,0,48.5,0,43.006,0
6,5,2241,3,0,72,0,66.821,0
6,5,2241,4,0,26.5,0,18.399,0
6,5,4105,1,2,254,1,275.99,1
6,5,4105,2,0,59.5,0,55.966,1
6,5,4105,3,0,52,0,48.229,1
6,5,4105,4,0,167,0,12.582,1
6,5,6400,1,0,178.5,0,173.4,0
6,5,6400,2,0,57,0,89.609,0
6,5,6400,3,0,177,0,171.83,0
6,5,6400,4,2,45.5,1,46.471,0
6,6,1418,1,0,238.5,0,236.77,0
6,6,1418,2,0,85,0,79.532,0
6,6,1418,3,0,280.5,0,275.09,0
6,6,1418,4,0,81,0,67.384,0
6,6,5754,1,0,114,0,108.89,0
6,6,5754,2,0,36,0,30.516,0
6,6,5754,3,0,68.5,0,63.153,0
6,6,5754,4,0,44,0,33.394,0
6,6,8989,1,0,421,0,425.11,1
6,6,8989,2,0,156.5,0,151.39,1
6,6,8989,3,0,166.5,0,161.14,1
6,6,8989,4,0,224,0,11.83,1
6,7,2241,1,0,229,0,229.69,0
6,7,2241,2,0,48.5,0,43.006,0
6,7,2241,3,0,72,0,66.821,0
6,7,2241,4,0,26.5,0,18.399,0
6,7,4399,1,2,25,1,214.21,1
6,7,4399,2,0,51.5,0,46.374,1
6,7,4399,3,0,55,0,49.501,1
6,7,4399,4,0,188,0,25.826,1
6,7,4774,1,2,35,1,253.6,0
6,7,4774,2,0,44,0,56.349,0
6,7,4774,3,0,67.5,0,79.836,0
6,7,4774,4,0,35,0,25.697,0
6,8,4399,1,2,24.5,1,214.21,1
6,8,4399,2,0,51.5,0,46.374,1
6,8,4399,3,0,55,0,49.501,1
6,8,4399,4,0,188,0,25.826,1
6,8,4774,1,2,38.5,1,253.6,0
6,8,4774,2,0,44,0,56.349,0
6,8,4774,3,0,67.5,0,79.836,0
6,8,4774,4,0,35,0,25.697,0
6,8,7667,1,0,210.5,0,205.14,0
6,8,7667,2,0,67,0,61.519,0
6,8,7667,3,0,148,0,142.57,0
6,8,7667,4,0,50.5,0,40.524,0
6,9,1251,1,0,206.5,0,212.55,0
6,9,1251,2,0,55,0,71.126,0
6,9,1251,3,0,81.5,0,76.031,0
6,9,1251,4,2,47,1,55.286,0
6,9,3472,1,0,149.5,0,144.01,0
6,9,3472,2,0,41,0,47.274,0
6,9,3472,3,0,103,0,113.31,0
6,9,3472,4,0,59.5,0,48.932,0
6,9,4774,1,1,112,1,253.6,0
6,9,4774,2,0,44,0,56.349,0
6,9,4774,3,0,67.5,0,79.836,0
6,9,4774,4,0,35,0,25.697,0
6,10,7623,1,0,273,0,268.79,1
6,10,7623,2,0,69.5,0,64.163,1
6,10,7623,3,2,42,1,54.231,1
6,10,7623,4,0,171,0,10.046,1
6,10,8414,1,2,22.5,1,199.13,1
6,10,8414,2,0,37.5,0,32.526,1
6,10,8414,3,0,71,0,65.974,1
6,10,8414,4,0,130.5,0,12.906,1
6,10,8521,1,0,237,0,231.75,0
6,10,8521,2,0,159,0,153.7,0
6,10,8521,3,0,117,0,111.83,0
6,10,8521,4,2,25.5,1,83.497,0
6,11,1181,1,0,150.5,0,145.7,0
6,11,1181,2,0,67,0,61.832,0
6,11,1181,3,0,62.5,0,78.593,0
6,11,1181,4,0,40,0,30.482,0
6,11,5834,1,0,197,0,191.51,1
6,11,5834,2,0,69,0,63.765,1
6,11,5834,3,0,88.5,0,83.388,1
6,11,5834,4,0,157.5,0,47.019,1
6,11,7194,1,0,115.5,0,111.81,0
6,11,7194,2,0,57.5,0,52.19,0
6,11,7194,3,0,76,0,70.545,0
6,11,7194,4,0,45.5,0,35.919,0
6,12,1870,1,0,229,0,223.74,1
6,12,1870,2,0,68.5,0,63.257,1
6,12,1870,3,0,147,0,154.28,1
6,12,1870,4,0,180,0,16.458,1
6,12,4105,1,0,281,0,275.99,1
6,12,4105,2,0,59.5,0,55.966,1
6,12,4105,3,2,43.5,1,48.229,1
6,12,4105,4,0,167,0,12.582,1
6,12,8989,1,0,421,0,425.11,1
6,12,8989,2,0,156.5,0,151.39,1
6,12,8989,3,0,166.5,0,161.14,1
6,12,8989,4,0,224,0,11.83,1
6,13,1181,1,0,150.5,0,145.7,0
6,13,1181,2,0,67,0,61.832,0
6,13,1181,3,0,62.5,0,78.593,0
6,13,1181,4,0,40,0,30.482,0
6,13,1600,1,0,168.5,0,163.25,0
6,13,1600,2,0,50,0,45.193,0
6,13,1600,3,0,55,0,49.757,0
6,13,1600,4,0,33.5,0,24.596,0
6,13,7667,1,0,210.5,0,205.14,0
6,13,7667,2,0,67,0,61.519,0
6,13,7667,3,0,148,0,142.57,0
6,13,7667,4,0,50.5,0,40.524,0
6,14,1181,1,0,150.5,0,145.7,0
6,14,1181,2,0,67,0,61.832,0
6,14,1181,3,0,62.5,0,78.593,0
6,14,1181,4,0,40,0,30.482,0
6,14,2652,1,0,324,0,318.52,1
6,14,2652,2,0,23,0,30.292,1
6,14,2652,3,2,26.5,1,153.93,1
6,14,2652,4,0,130.5,0,5.48,1
6,14,5834,1,0,197,0,191.51,1
6,14,5834,2,0,69,0,63.765,1
6,14,5834,3,2,45,1,83.388,1
6,14,5834,4,0,157.5,0,47.019,1
6,15,1870,1,0,229,0,223.74,1
6,15,1870,2,0,68.5,0,63.257,1
6,15,1870,3,0,147,0,154.28,1
6,15,1870,4,0,180,0,16.458,1
6,15,8004,1,0,163.5,0,162.52,1
6,15,8004,2,0,137.5,0,132.04,1
6,15,8004,3,0,68,0,62.607,1
6,15,8004,4,0,126,0,20.645,1
6,15,8989,1,2,384.5,1,425.11,1
6,15,8989,2,0,156.5,0,151.39,1
6,15,8989,3,0,166.5,0,161.14,1
6,15,8989,4,2,213,1,11.83,1
6,16,2652,1,2,23,1,318.52,1
6,16,2652,2,0,23,0,30.292,1
6,16,2652,3,2,26,1,153.93,1
6,16,2652,4,0,130.5,0,5.48,1
6,16,4774,1,2,47.5,1,253.6,0
6,16,4774,2,0,44,0,56.349,0
6,16,4774,3,0,67.5,0,79.836,0
6,16,4774,4,0,35,0,25.697,0
6,16,7623,1,0,273,0,268.79,1
6,16,7623,2,0,69.5,0,64.163,1
6,16,7623,3,2,44,1,54.231,1
6,16,7623,4,0,171,0,10.046,1
6,17,1181,1,2,39,1,145.7,0
6,17,1181,2,0,67,0,61.832,0
6,17,1181,3,0,62.5,0,78.593,0
6,17,1181,4,0,40,0,30.482,0
6,17,2241,1,2,32,1,229.69,0
6,17,2241,2,0,48.5,0,43.006,0
6,17,2241,3,2,31,1,66.821,0
6,17,2241,4,0,26.5,0,18.399,0
6,17,8521,1,0,237,0,231.75,0
6,17,8521,2,2,41.5,1,153.7,0
6,17,8521,3,0,117,0,111.83,0
6,17,8521,4,0,97.5,0,83.497,0
6,18,2652,1,2,25,1,318.52,1
6,18,2652,2,0,23,0,30.292,1
6,18,2652,3,2,31,1,153.93,1
6,18,2652,4,0,130.5,0,5.48,1
6,18,8431,1,0,135,0,129.99,0
6,18,8431,2,0,44.5,0,39.059,0
6,18,8431,3,0,131,0,138.04,0
6,18,8431,4,0,49.5,0,39.542,0
6,18,8864,1,2,22.5,1,294.51,1
6,18,8864,2,0,56.5,0,51.151,1
6,18,8864,3,0,43,0,37.675,1
6,18,8864,4,0,133,0,27.719,1
6,19,1251,1,0,206.5,0,212.55,0
6,19,1251,2,0,55,0,71.126,0
6,19,1251,3,2,39.5,1,76.031,0
6,19,1251,4,0,66,0,55.286,0
6,19,3472,1,2,25,1,144.01,0
6,19,3472,2,0,41,0,47.274,0
6,19,3472,3,0,103,0,113.31,0
6,19,3472,4,0,59.5,0,48.932,0
6,19,6801,1,0,162.5,0,158.44,0
6,19,6801,2,0,45,0,40.664,0
6,19,6801,3,0,65,0,61.086,0
